Date/Time,Weather,Mapped,Filename
2016-11-24 07:00:00,Rain,"Rain,Cloudy",katkam-20161124070000.jpg
2016-11-24 10:00:00,Cloudy,Cloudy,katkam-20161124100000.jpg
2016-11-24 11:00:00,Rain,"Rain,Cloudy",katkam-20161124110000.jpg
2016-11-24 12:00:00,Rain,"Rain,Cloudy",katkam-20161124120000.jpg
2016-11-24 13:00:00,Cloudy,Cloudy,katkam-20161124130000.jpg
2016-11-24 14:00:00,Rain,"Rain,Cloudy",katkam-20161124140000.jpg
2016-11-24 16:00:00,Cloudy,Cloudy,katkam-20161124160000.jpg
2016-11-24 17:00:00,Rain,"Rain,Cloudy",katkam-20161124170000.jpg
2016-11-25 07:00:00,Mostly Cloudy,Cloudy,katkam-20161125070000.jpg
2016-11-25 10:00:00,Mostly Cloudy,Cloudy,katkam-20161125100000.jpg
2016-11-25 13:00:00,Cloudy,Cloudy,katkam-20161125130000.jpg
2016-11-25 16:00:00,Cloudy,Cloudy,katkam-20161125160000.jpg
2016-11-26 06:00:00,Moderate Rain,"Rain,Cloudy",katkam-20161126060000.jpg
2016-11-26 07:00:00,"Moderate Rain,Fog","Rain,Cloudy,Fog",katkam-20161126070000.jpg
2016-11-26 08:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161126080000.jpg
2016-11-26 09:00:00,Rain,"Rain,Cloudy",katkam-20161126090000.jpg
2016-11-26 10:00:00,Rain,"Rain,Cloudy",katkam-20161126100000.jpg
2016-11-26 11:00:00,Rain,"Rain,Cloudy",katkam-20161126110000.jpg
2016-11-26 12:00:00,Rain,"Rain,Cloudy",katkam-20161126120000.jpg
2016-11-26 13:00:00,Rain,"Rain,Cloudy",katkam-20161126130000.jpg
2016-11-26 14:00:00,Rain,"Rain,Cloudy",katkam-20161126140000.jpg
2016-11-26 15:00:00,Rain,"Rain,Cloudy",katkam-20161126150000.jpg
2016-11-26 16:00:00,Rain,"Rain,Cloudy",katkam-20161126160000.jpg
2016-11-26 17:00:00,Rain,"Rain,Cloudy",katkam-20161126170000.jpg
2016-11-27 07:00:00,Mainly Clear,Clear,katkam-20161127070000.jpg
2016-11-27 10:00:00,Cloudy,Cloudy,katkam-20161127100000.jpg
2016-11-27 11:00:00,Rain Showers,"Rain,Cloudy",katkam-20161127110000.jpg
2016-11-27 12:00:00,"Rain Showers,Fog","Rain,Cloudy,Fog",katkam-20161127120000.jpg
2016-11-27 13:00:00,"Rain Showers,Fog","Rain,Cloudy,Fog",katkam-20161127130000.jpg
2016-11-27 14:00:00,Rain,"Rain,Cloudy",katkam-20161127140000.jpg
2016-11-27 16:00:00,Rain,"Rain,Cloudy",katkam-20161127160000.jpg
2016-11-27 17:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161127170000.jpg
2016-11-28 07:00:00,Mostly Cloudy,Cloudy,katkam-20161128070000.jpg
2016-11-28 10:00:00,Mostly Cloudy,Cloudy,katkam-20161128100000.jpg
2016-11-28 13:00:00,Mostly Cloudy,Cloudy,katkam-20161128130000.jpg
2016-11-28 16:00:00,Mainly Clear,Clear,katkam-20161128160000.jpg
2016-11-29 07:00:00,Cloudy,Cloudy,katkam-20161129070000.jpg
2016-11-29 10:00:00,Cloudy,Cloudy,katkam-20161129100000.jpg
2016-11-29 11:00:00,Rain,"Rain,Cloudy",katkam-20161129110000.jpg
2016-11-29 12:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161129120000.jpg
2016-11-29 13:00:00,Rain,"Rain,Cloudy",katkam-20161129130000.jpg
2016-11-29 16:00:00,Cloudy,Cloudy,katkam-20161129160000.jpg
2016-11-30 06:00:00,Rain Showers,"Rain,Cloudy",katkam-20161130060000.jpg
2016-11-30 07:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161130070000.jpg
2016-11-30 08:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161130080000.jpg
2016-11-30 09:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161130090000.jpg
2016-11-30 10:00:00,"Heavy Rain,Fog","Rain,Cloudy,Fog",katkam-20161130100000.jpg
2016-11-30 11:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161130110000.jpg
2016-11-30 12:00:00,Drizzle,"Rain,Cloudy",katkam-20161130120000.jpg
2016-11-30 13:00:00,Rain,"Rain,Cloudy",katkam-20161130130000.jpg
2016-11-30 16:00:00,Mostly Cloudy,Cloudy,katkam-20161130160000.jpg
2016-12-01 07:00:00,Mainly Clear,Clear,katkam-20161201070000.jpg
2016-12-01 10:00:00,Mostly Cloudy,Cloudy,katkam-20161201100000.jpg
2016-12-01 13:00:00,Cloudy,Cloudy,katkam-20161201130000.jpg
2016-12-01 14:00:00,Rain Showers,"Rain,Cloudy",katkam-20161201140000.jpg
2016-12-01 15:00:00,Rain,"Rain,Cloudy",katkam-20161201150000.jpg
2016-12-01 16:00:00,Rain,"Rain,Cloudy",katkam-20161201160000.jpg
2016-12-01 17:00:00,Rain,"Rain,Cloudy",katkam-20161201170000.jpg
2016-12-02 06:00:00,Rain,"Rain,Cloudy",katkam-20161202060000.jpg
2016-12-02 07:00:00,Rain,"Rain,Cloudy",katkam-20161202070000.jpg
2016-12-02 08:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161202080000.jpg
2016-12-02 09:00:00,Rain,"Rain,Cloudy",katkam-20161202090000.jpg
2016-12-02 10:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161202100000.jpg
2016-12-02 12:00:00,Rain,"Rain,Cloudy",katkam-20161202120000.jpg
2016-12-02 13:00:00,"Rain,Drizzle,Fog","Rain,Cloudy,Fog",katkam-20161202130000.jpg
2016-12-02 14:00:00,"Rain,Drizzle,Fog","Rain,Cloudy,Fog",katkam-20161202140000.jpg
2016-12-02 15:00:00,Rain,"Rain,Cloudy",katkam-20161202150000.jpg
2016-12-02 16:00:00,Cloudy,Cloudy,katkam-20161202160000.jpg
2016-12-03 07:00:00,Mostly Cloudy,Cloudy,katkam-20161203070000.jpg
2016-12-03 10:00:00,Cloudy,Cloudy,katkam-20161203100000.jpg
2016-12-03 13:00:00,Rain,"Rain,Cloudy",katkam-20161203130000.jpg
2016-12-03 14:00:00,Rain Showers,"Rain,Cloudy",katkam-20161203140000.jpg
2016-12-03 15:00:00,Rain Showers,"Rain,Cloudy",katkam-20161203150000.jpg
2016-12-03 16:00:00,Rain,"Rain,Cloudy",katkam-20161203160000.jpg
2016-12-03 17:00:00,Rain,"Rain,Cloudy",katkam-20161203170000.jpg
2016-12-04 07:00:00,Mainly Clear,Clear,katkam-20161204070000.jpg
2016-12-04 10:00:00,Clear,Clear,katkam-20161204100000.jpg
2016-12-04 13:00:00,Mainly Clear,Clear,katkam-20161204130000.jpg
2016-12-04 16:00:00,Mostly Cloudy,Cloudy,katkam-20161204160000.jpg
2016-12-05 06:00:00,Snow Showers,"Rain,Cloudy,Snow",katkam-20161205060000.jpg
2016-12-05 07:00:00,Snow,"Snow,Cloudy",katkam-20161205070000.jpg
2016-12-05 08:00:00,Snow,"Snow,Cloudy",katkam-20161205080000.jpg
2016-12-05 09:00:00,Snow,"Snow,Cloudy",katkam-20161205090000.jpg
2016-12-05 10:00:00,Snow,"Snow,Cloudy",katkam-20161205100000.jpg
2016-12-05 11:00:00,Snow,"Snow,Cloudy",katkam-20161205110000.jpg
2016-12-05 12:00:00,Snow,"Snow,Cloudy",katkam-20161205120000.jpg
2016-12-05 13:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161205130000.jpg
2016-12-05 14:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161205140000.jpg
2016-12-05 15:00:00,Fog,Fog,katkam-20161205150000.jpg
2016-12-05 16:00:00,Cloudy,Cloudy,katkam-20161205160000.jpg
2016-12-06 07:00:00,Clear,Clear,katkam-20161206070000.jpg
2016-12-06 10:00:00,Mainly Clear,Clear,katkam-20161206100000.jpg
2016-12-06 13:00:00,Mostly Cloudy,Cloudy,katkam-20161206130000.jpg
2016-12-06 16:00:00,Mostly Cloudy,Cloudy,katkam-20161206160000.jpg
2016-12-07 07:00:00,Clear,Clear,katkam-20161207070000.jpg
2016-12-07 10:00:00,Clear,Clear,katkam-20161207100000.jpg
2016-12-07 13:00:00,Clear,Clear,katkam-20161207130000.jpg
2016-12-07 16:00:00,Clear,Clear,katkam-20161207160000.jpg
2016-12-08 07:00:00,Mainly Clear,Clear,katkam-20161208070000.jpg
2016-12-08 10:00:00,Mainly Clear,Clear,katkam-20161208100000.jpg
2016-12-08 13:00:00,Mostly Cloudy,Cloudy,katkam-20161208130000.jpg
2016-12-08 16:00:00,Mostly Cloudy,Cloudy,katkam-20161208160000.jpg
2016-12-09 07:00:00,Snow,"Snow,Cloudy",katkam-20161209070000.jpg
2016-12-09 08:00:00,Snow,"Snow,Cloudy",katkam-20161209080000.jpg
2016-12-09 09:00:00,Snow,"Snow,Cloudy",katkam-20161209090000.jpg
2016-12-09 10:00:00,Snow,"Snow,Cloudy",katkam-20161209100000.jpg
2016-12-09 12:00:00,Snow,"Snow,Cloudy",katkam-20161209120000.jpg
2016-12-09 13:00:00,Snow,"Snow,Cloudy",katkam-20161209130000.jpg
2016-12-09 14:00:00,Snow,"Snow,Cloudy",katkam-20161209140000.jpg
2016-12-09 15:00:00,Snow,"Snow,Cloudy",katkam-20161209150000.jpg
2016-12-09 16:00:00,Snow,"Snow,Cloudy",katkam-20161209160000.jpg
2016-12-09 17:00:00,Snow,"Snow,Cloudy",katkam-20161209170000.jpg
2016-12-10 07:00:00,Cloudy,Cloudy,katkam-20161210070000.jpg
2016-12-10 09:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161210090000.jpg
2016-12-10 10:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161210100000.jpg
2016-12-10 11:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161210110000.jpg
2016-12-10 12:00:00,Rain,"Rain,Cloudy",katkam-20161210120000.jpg
2016-12-10 13:00:00,Rain,"Rain,Cloudy",katkam-20161210130000.jpg
2016-12-10 14:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161210140000.jpg
2016-12-10 15:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161210150000.jpg
2016-12-10 16:00:00,Cloudy,Cloudy,katkam-20161210160000.jpg
2016-12-10 17:00:00,Rain,"Rain,Cloudy",katkam-20161210170000.jpg
2016-12-11 07:00:00,Cloudy,Cloudy,katkam-20161211070000.jpg
2016-12-11 10:00:00,Mostly Cloudy,Cloudy,katkam-20161211100000.jpg
2016-12-11 13:00:00,Rain Showers,"Rain,Cloudy",katkam-20161211130000.jpg
2016-12-11 16:00:00,Mostly Cloudy,Cloudy,katkam-20161211160000.jpg
2016-12-11 17:00:00,Rain Showers,"Rain,Cloudy",katkam-20161211170000.jpg
2016-12-12 06:00:00,Snow,"Snow,Cloudy",katkam-20161212060000.jpg
2016-12-12 07:00:00,Snow,"Snow,Cloudy",katkam-20161212070000.jpg
2016-12-12 10:00:00,Mostly Cloudy,Cloudy,katkam-20161212100000.jpg
2016-12-12 13:00:00,Mostly Cloudy,Cloudy,katkam-20161212130000.jpg
2016-12-12 16:00:00,Mainly Clear,Clear,katkam-20161212160000.jpg
2016-12-13 07:00:00,Mainly Clear,Clear,katkam-20161213070000.jpg
2016-12-13 10:00:00,Mainly Clear,Clear,katkam-20161213100000.jpg
2016-12-13 13:00:00,Mainly Clear,Clear,katkam-20161213130000.jpg
2016-12-13 16:00:00,Mainly Clear,Clear,katkam-20161213160000.jpg
2016-12-14 07:00:00,Mainly Clear,Clear,katkam-20161214070000.jpg
2016-12-14 10:00:00,Mainly Clear,Clear,katkam-20161214100000.jpg
2016-12-14 13:00:00,Mostly Cloudy,Cloudy,katkam-20161214130000.jpg
2016-12-14 16:00:00,Mostly Cloudy,Cloudy,katkam-20161214160000.jpg
2016-12-15 07:00:00,Clear,Clear,katkam-20161215070000.jpg
2016-12-15 10:00:00,Clear,Clear,katkam-20161215100000.jpg
2016-12-15 13:00:00,Clear,Clear,katkam-20161215130000.jpg
2016-12-15 16:00:00,Mainly Clear,Clear,katkam-20161215160000.jpg
2016-12-16 07:00:00,Mainly Clear,Clear,katkam-20161216070000.jpg
2016-12-16 10:00:00,Mainly Clear,Clear,katkam-20161216100000.jpg
2016-12-16 13:00:00,Mainly Clear,Clear,katkam-20161216130000.jpg
2016-12-16 16:00:00,Mainly Clear,Clear,katkam-20161216160000.jpg
2016-12-17 07:00:00,Cloudy,Cloudy,katkam-20161217070000.jpg
2016-12-17 10:00:00,Cloudy,Cloudy,katkam-20161217100000.jpg
2016-12-17 13:00:00,Cloudy,Cloudy,katkam-20161217130000.jpg
2016-12-17 16:00:00,Cloudy,Cloudy,katkam-20161217160000.jpg
2016-12-18 06:00:00,Snow,"Snow,Cloudy",katkam-20161218060000.jpg
2016-12-18 07:00:00,Snow,"Snow,Cloudy",katkam-20161218070000.jpg
2016-12-18 08:00:00,Snow,"Snow,Cloudy",katkam-20161218080000.jpg
2016-12-18 09:00:00,Snow,"Snow,Cloudy",katkam-20161218090000.jpg
2016-12-18 10:00:00,Snow,"Snow,Cloudy",katkam-20161218100000.jpg
2016-12-18 11:00:00,Snow,"Snow,Cloudy",katkam-20161218110000.jpg
2016-12-18 12:00:00,Snow,"Snow,Cloudy",katkam-20161218120000.jpg
2016-12-18 13:00:00,"Snow,Fog","Snow,Cloudy,Fog",katkam-20161218130000.jpg
2016-12-18 14:00:00,"Snow,Fog","Snow,Cloudy,Fog",katkam-20161218140000.jpg
2016-12-18 15:00:00,"Snow,Fog","Snow,Cloudy,Fog",katkam-20161218150000.jpg
2016-12-18 16:00:00,"Snow,Fog","Snow,Cloudy,Fog",katkam-20161218160000.jpg
2016-12-18 17:00:00,Snow,"Snow,Cloudy",katkam-20161218170000.jpg
2016-12-19 06:00:00,Rain,"Rain,Cloudy",katkam-20161219060000.jpg
2016-12-19 07:00:00,Rain,"Rain,Cloudy",katkam-20161219070000.jpg
2016-12-19 10:00:00,Mainly Clear,Clear,katkam-20161219100000.jpg
2016-12-19 13:00:00,Mostly Cloudy,Cloudy,katkam-20161219130000.jpg
2016-12-19 16:00:00,Cloudy,Cloudy,katkam-20161219160000.jpg
2016-12-20 07:00:00,Mainly Clear,Clear,katkam-20161220070000.jpg
2016-12-20 10:00:00,Mostly Cloudy,Cloudy,katkam-20161220100000.jpg
2016-12-20 13:00:00,Mostly Cloudy,Cloudy,katkam-20161220130000.jpg
2016-12-20 16:00:00,Mainly Clear,Clear,katkam-20161220160000.jpg
2016-12-21 07:00:00,Cloudy,Cloudy,katkam-20161221070000.jpg
2016-12-21 10:00:00,Cloudy,Cloudy,katkam-20161221100000.jpg
2016-12-21 13:00:00,Cloudy,Cloudy,katkam-20161221130000.jpg
2016-12-21 16:00:00,Cloudy,Cloudy,katkam-20161221160000.jpg
2016-12-22 07:00:00,Cloudy,Cloudy,katkam-20161222070000.jpg
2016-12-22 10:00:00,Rain Showers,"Rain,Cloudy",katkam-20161222100000.jpg
2016-12-22 11:00:00,Rain Showers,"Rain,Cloudy",katkam-20161222110000.jpg
2016-12-22 13:00:00,Cloudy,Cloudy,katkam-20161222130000.jpg
2016-12-22 16:00:00,Mostly Cloudy,Cloudy,katkam-20161222160000.jpg
2016-12-23 06:00:00,Rain,"Rain,Cloudy",katkam-20161223060000.jpg
2016-12-23 07:00:00,Rain,"Rain,Cloudy",katkam-20161223070000.jpg
2016-12-23 08:00:00,Rain,"Rain,Cloudy",katkam-20161223080000.jpg
2016-12-23 09:00:00,Rain,"Rain,Cloudy",katkam-20161223090000.jpg
2016-12-23 10:00:00,Rain,"Rain,Cloudy",katkam-20161223100000.jpg
2016-12-23 11:00:00,Rain,"Rain,Cloudy",katkam-20161223110000.jpg
2016-12-23 12:00:00,Rain,"Rain,Cloudy",katkam-20161223120000.jpg
2016-12-23 13:00:00,Rain,"Rain,Cloudy",katkam-20161223130000.jpg
2016-12-23 14:00:00,Rain,"Rain,Cloudy",katkam-20161223140000.jpg
2016-12-23 15:00:00,Rain,"Rain,Cloudy",katkam-20161223150000.jpg
2016-12-23 16:00:00,Rain,"Rain,Cloudy",katkam-20161223160000.jpg
2016-12-23 17:00:00,Rain,"Rain,Cloudy",katkam-20161223170000.jpg
2016-12-24 07:00:00,Cloudy,Cloudy,katkam-20161224070000.jpg
2016-12-24 10:00:00,Mostly Cloudy,Cloudy,katkam-20161224100000.jpg
2016-12-24 13:00:00,Mainly Clear,Clear,katkam-20161224130000.jpg
2016-12-24 16:00:00,Mainly Clear,Clear,katkam-20161224160000.jpg
2016-12-25 07:00:00,Mainly Clear,Clear,katkam-20161225070000.jpg
2016-12-25 10:00:00,Mainly Clear,Clear,katkam-20161225100000.jpg
2016-12-25 13:00:00,Mainly Clear,Clear,katkam-20161225130000.jpg
2016-12-25 16:00:00,Mostly Cloudy,Cloudy,katkam-20161225160000.jpg
2016-12-26 06:00:00,Snow,"Snow,Cloudy",katkam-20161226060000.jpg
2016-12-26 07:00:00,Snow,"Snow,Cloudy",katkam-20161226070000.jpg
2016-12-26 08:00:00,Snow,"Snow,Cloudy",katkam-20161226080000.jpg
2016-12-26 09:00:00,Snow,"Snow,Cloudy",katkam-20161226090000.jpg
2016-12-26 10:00:00,Snow,"Snow,Cloudy",katkam-20161226100000.jpg
2016-12-26 11:00:00,Snow,"Snow,Cloudy",katkam-20161226110000.jpg
2016-12-26 12:00:00,Snow,"Snow,Cloudy",katkam-20161226120000.jpg
2016-12-26 13:00:00,"Rain,Snow","Rain,Cloudy,Snow",katkam-20161226130000.jpg
2016-12-26 14:00:00,Rain,"Rain,Cloudy",katkam-20161226140000.jpg
2016-12-26 15:00:00,Rain,"Rain,Cloudy",katkam-20161226150000.jpg
2016-12-26 16:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161226160000.jpg
2016-12-26 17:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161226170000.jpg
2016-12-27 10:00:00,Mostly Cloudy,Cloudy,katkam-20161227100000.jpg
2016-12-27 12:00:00,Rain Showers,"Rain,Cloudy",katkam-20161227120000.jpg
2016-12-27 13:00:00,Mostly Cloudy,Cloudy,katkam-20161227130000.jpg
2016-12-27 16:00:00,Mostly Cloudy,Cloudy,katkam-20161227160000.jpg
2016-12-28 07:00:00,Cloudy,Cloudy,katkam-20161228070000.jpg
2016-12-28 09:00:00,Rain,"Rain,Cloudy",katkam-20161228090000.jpg
2016-12-28 10:00:00,Cloudy,Cloudy,katkam-20161228100000.jpg
2016-12-29 10:00:00,Rain,"Rain,Cloudy",katkam-20161229100000.jpg
2016-12-29 11:00:00,Rain,"Rain,Cloudy",katkam-20161229110000.jpg
2016-12-29 13:00:00,Rain,"Rain,Cloudy",katkam-20161229130000.jpg
2016-12-29 14:00:00,Rain,"Rain,Cloudy",katkam-20161229140000.jpg
2016-12-29 15:00:00,Rain,"Rain,Cloudy",katkam-20161229150000.jpg
2016-12-29 16:00:00,Cloudy,Cloudy,katkam-20161229160000.jpg
2016-12-30 06:00:00,Fog,Fog,katkam-20161230060000.jpg
2016-12-30 07:00:00,Mainly Clear,Clear,katkam-20161230070000.jpg
2016-12-30 08:00:00,Freezing Fog,Fog,katkam-20161230080000.jpg
2016-12-30 09:00:00,Fog,Fog,katkam-20161230090000.jpg
2016-12-30 10:00:00,Mostly Cloudy,Cloudy,katkam-20161230100000.jpg
2016-12-31 06:00:00,Fog,Fog,katkam-20161231060000.jpg
2016-12-31 07:00:00,Freezing Fog,Fog,katkam-20161231070000.jpg
2016-12-31 08:00:00,Fog,Fog,katkam-20161231080000.jpg
2016-12-31 10:00:00,Cloudy,Cloudy,katkam-20161231100000.jpg
2016-12-31 11:00:00,Rain,"Rain,Cloudy",katkam-20161231110000.jpg
2016-12-31 12:00:00,Rain,"Rain,Cloudy",katkam-20161231120000.jpg
2016-12-31 13:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161231130000.jpg
2016-12-31 14:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161231140000.jpg
2016-12-31 15:00:00,"Rain,Snow,Fog","Rain,Cloudy,Snow,Fog",katkam-20161231150000.jpg
2016-12-31 16:00:00,"Snow,Fog","Snow,Cloudy,Fog",katkam-20161231160000.jpg
2017-01-01 07:00:00,Cloudy,Cloudy,katkam-20170101070000.jpg
2017-01-01 10:00:00,Cloudy,Cloudy,katkam-20170101100000.jpg
2017-01-01 13:00:00,Cloudy,Cloudy,katkam-20170101130000.jpg
2017-01-01 16:00:00,Mostly Cloudy,Cloudy,katkam-20170101160000.jpg
2017-01-02 10:00:00,Clear,Clear,katkam-20170102100000.jpg
2017-01-02 16:00:00,Clear,Clear,katkam-20170102160000.jpg
2017-01-03 07:00:00,Clear,Clear,katkam-20170103070000.jpg
2017-01-03 13:00:00,Clear,Clear,katkam-20170103130000.jpg
2017-01-04 13:00:00,Clear,Clear,katkam-20170104130000.jpg
2017-01-05 07:00:00,Clear,Clear,katkam-20170105070000.jpg
2017-01-05 10:00:00,Mostly Cloudy,Cloudy,katkam-20170105100000.jpg
2017-01-05 13:00:00,Mostly Cloudy,Cloudy,katkam-20170105130000.jpg
2017-01-05 16:00:00,Cloudy,Cloudy,katkam-20170105160000.jpg
2017-01-06 13:00:00,Cloudy,Cloudy,katkam-20170106130000.jpg
2017-01-06 16:00:00,Cloudy,Cloudy,katkam-20170106160000.jpg
2017-01-08 07:00:00,Cloudy,Cloudy,katkam-20170108070000.jpg
2017-01-08 17:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20170108170000.jpg
2017-01-09 13:00:00,Rain Showers,"Rain,Cloudy",katkam-20170109130000.jpg
2017-01-10 10:00:00,Mostly Cloudy,Cloudy,katkam-20170110100000.jpg
2017-01-11 07:00:00,Mainly Clear,Clear,katkam-20170111070000.jpg
2017-01-11 10:00:00,Clear,Clear,katkam-20170111100000.jpg
2017-01-11 13:00:00,Clear,Clear,katkam-20170111130000.jpg
2017-01-11 16:00:00,Clear,Clear,katkam-20170111160000.jpg
2017-01-13 07:00:00,Mainly Clear,Clear,katkam-20170113070000.jpg
2017-01-13 10:00:00,Cloudy,Cloudy,katkam-20170113100000.jpg
2017-01-13 13:00:00,Cloudy,Cloudy,katkam-20170113130000.jpg
2017-01-13 16:00:00,Cloudy,Cloudy,katkam-20170113160000.jpg
2017-01-14 13:00:00,Cloudy,Cloudy,katkam-20170114130000.jpg
2017-01-15 07:00:00,Mostly Cloudy,Cloudy,katkam-20170115070000.jpg
2017-01-15 13:00:00,Mostly Cloudy,Cloudy,katkam-20170115130000.jpg
2017-01-16 07:00:00,Cloudy,Cloudy,katkam-20170116070000.jpg
2017-01-17 14:00:00,Rain,"Rain,Cloudy",katkam-20170117140000.jpg
2017-01-17 15:00:00,Rain,"Rain,Cloudy",katkam-20170117150000.jpg
2017-01-18 06:00:00,Rain,"Rain,Cloudy",katkam-20170118060000.jpg
2017-01-18 07:00:00,Rain,"Rain,Cloudy",katkam-20170118070000.jpg
2017-01-18 08:00:00,Rain,"Rain,Cloudy",katkam-20170118080000.jpg
2017-01-18 09:00:00,Rain,"Rain,Cloudy",katkam-20170118090000.jpg
2017-01-18 10:00:00,Cloudy,Cloudy,katkam-20170118100000.jpg
2017-01-18 12:00:00,Rain,"Rain,Cloudy",katkam-20170118120000.jpg
2017-01-18 13:00:00,Rain,"Rain,Cloudy",katkam-20170118130000.jpg
2017-01-18 16:00:00,Rain,"Rain,Cloudy",katkam-20170118160000.jpg
2017-01-18 17:00:00,Rain,"Rain,Cloudy",katkam-20170118170000.jpg
2017-01-19 06:00:00,Rain Showers,"Rain,Cloudy",katkam-20170119060000.jpg
2017-01-19 07:00:00,Rain,"Rain,Cloudy",katkam-20170119070000.jpg
2017-01-19 08:00:00,Rain,"Rain,Cloudy",katkam-20170119080000.jpg
2017-01-19 11:00:00,Rain,"Rain,Cloudy",katkam-20170119110000.jpg
2017-01-19 12:00:00,Rain,"Rain,Cloudy",katkam-20170119120000.jpg
2017-01-19 13:00:00,Cloudy,Cloudy,katkam-20170119130000.jpg
2017-01-19 16:00:00,Rain,"Rain,Cloudy",katkam-20170119160000.jpg
2017-01-19 17:00:00,Rain,"Rain,Cloudy",katkam-20170119170000.jpg
2017-01-20 07:00:00,Mainly Clear,Clear,katkam-20170120070000.jpg
2017-01-20 10:00:00,Mostly Cloudy,Cloudy,katkam-20170120100000.jpg
2017-01-20 16:00:00,Cloudy,Cloudy,katkam-20170120160000.jpg
2017-01-21 07:00:00,Cloudy,Cloudy,katkam-20170121070000.jpg
2017-01-21 10:00:00,Mostly Cloudy,Cloudy,katkam-20170121100000.jpg
2017-01-21 13:00:00,Mostly Cloudy,Cloudy,katkam-20170121130000.jpg
2017-01-21 16:00:00,Mostly Cloudy,Cloudy,katkam-20170121160000.jpg
2017-01-22 07:00:00,Mostly Cloudy,Cloudy,katkam-20170122070000.jpg
2017-01-22 13:00:00,Rain,"Rain,Cloudy",katkam-20170122130000.jpg
2017-01-22 14:00:00,Rain,"Rain,Cloudy",katkam-20170122140000.jpg
2017-01-22 15:00:00,Rain,"Rain,Cloudy",katkam-20170122150000.jpg
2017-01-22 16:00:00,Rain,"Rain,Cloudy",katkam-20170122160000.jpg
2017-01-23 13:00:00,Clear,Clear,katkam-20170123130000.jpg
2017-01-23 16:00:00,Clear,Clear,katkam-20170123160000.jpg
2017-01-24 07:00:00,Cloudy,Cloudy,katkam-20170124070000.jpg
2017-01-24 10:00:00,Cloudy,Cloudy,katkam-20170124100000.jpg
2017-01-24 13:00:00,Cloudy,Cloudy,katkam-20170124130000.jpg
2017-01-24 16:00:00,Mostly Cloudy,Cloudy,katkam-20170124160000.jpg
2017-01-25 07:00:00,Cloudy,Cloudy,katkam-20170125070000.jpg
2017-01-25 10:00:00,Cloudy,Cloudy,katkam-20170125100000.jpg
2017-01-25 13:00:00,Cloudy,Cloudy,katkam-20170125130000.jpg
2017-01-25 16:00:00,Cloudy,Cloudy,katkam-20170125160000.jpg
2017-01-26 07:00:00,Cloudy,Cloudy,katkam-20170126070000.jpg
2017-01-26 10:00:00,Cloudy,Cloudy,katkam-20170126100000.jpg
2017-01-26 13:00:00,Cloudy,Cloudy,katkam-20170126130000.jpg
2017-01-26 16:00:00,Mostly Cloudy,Cloudy,katkam-20170126160000.jpg
2017-01-27 07:00:00,Cloudy,Cloudy,katkam-20170127070000.jpg
2017-01-27 10:00:00,Cloudy,Cloudy,katkam-20170127100000.jpg
2017-01-27 13:00:00,Mostly Cloudy,Cloudy,katkam-20170127130000.jpg
2017-01-27 16:00:00,Cloudy,Cloudy,katkam-20170127160000.jpg
2017-01-28 07:00:00,Cloudy,Cloudy,katkam-20170128070000.jpg
2017-01-28 10:00:00,Cloudy,Cloudy,katkam-20170128100000.jpg
2017-01-28 13:00:00,Cloudy,Cloudy,katkam-20170128130000.jpg
2017-01-28 16:00:00,Cloudy,Cloudy,katkam-20170128160000.jpg
2017-01-29 07:00:00,Mostly Cloudy,Cloudy,katkam-20170129070000.jpg
2017-01-29 10:00:00,Cloudy,Cloudy,katkam-20170129100000.jpg
2017-01-29 11:00:00,Rain,"Rain,Cloudy",katkam-20170129110000.jpg
2017-01-29 12:00:00,Rain,"Rain,Cloudy",katkam-20170129120000.jpg
2017-01-29 13:00:00,Cloudy,Cloudy,katkam-20170129130000.jpg
2017-01-29 16:00:00,Mostly Cloudy,Cloudy,katkam-20170129160000.jpg
2017-01-30 07:00:00,Mostly Cloudy,Cloudy,katkam-20170130070000.jpg
2017-01-30 10:00:00,Cloudy,Cloudy,katkam-20170130100000.jpg
