timestamp,cpu_percent,fan_rpm,sys_load_1,temperature
2017-06-14 08:58:41.420632,2.11,635,0.36,32
2017-06-14 08:59:41.424646,1.5,639,0.13,33
2017-06-14 09:00:41.428893,0.88,634,0.16,33
2017-06-14 09:01:41.432929,1.85,641,0.11,33
2017-06-14 09:02:41.437168,1.5,636,0.08,33
2017-06-14 09:03:41.441276,4.22,630,0.06,32
2017-06-14 09:04:41.445640,1.38,651,0.12,32
2017-06-14 09:05:41.450506,0.88,651,0.08,32
2017-06-14 09:06:41.454510,2.9,645,0.21,33
2017-06-14 09:07:41.458218,5.01,648,0.74,36
2017-06-14 09:08:41.461504,9.71,659,0.8300000000000001,34
2017-06-14 09:09:41.464837,2.14,651,1.06,35
2017-06-14 09:10:41.468413,20.02,693,1.3900000000000001,38
2017-06-14 09:11:41.472167,3.85,644,1.09,35
2017-06-14 09:12:41.475914,4.19,675,0.72,35
2017-06-14 09:13:41.479518,4.04,651,0.75,35
2017-06-14 09:14:41.483547,3.05,652,0.55,35
2017-06-14 09:15:41.487459,0.62,651,0.5700000000000001,34
2017-06-14 09:16:41.491660,0.5,649,0.21,33
2017-06-14 09:17:41.495808,1.26,659,0.22,34
2017-06-14 09:18:41.500001,0.49,656,0.11,32
2017-06-14 09:19:41.504130,0.88,655,0.28,33
2017-06-14 09:20:41.508273,0.62,640,0.34,32
2017-06-14 09:21:41.512432,0.99,646,0.27,32
2017-06-14 09:22:41.516491,0.5,643,0.14,32
2017-06-14 09:23:41.520732,0.12,654,0.31,32
2017-06-14 09:24:41.524855,0.62,635,0.30000000000000004,32
2017-06-14 09:25:41.528992,1.11,636,0.11,31
2017-06-14 09:26:41.533033,0.25,639,0.07,32
2017-06-14 09:27:41.537191,0.75,628,0.22,32
2017-06-14 09:28:41.541336,1.38,631,0.11,32
2017-06-14 09:29:41.545572,0.86,623,0.11,33
2017-06-14 09:30:41.549732,0.75,631,0.23,33
2017-06-14 09:31:41.553775,0.38,627,0.22,32
2017-06-14 09:32:41.557918,0.5,630,0.21,32
2017-06-14 09:33:41.562140,0.61,622,0.12,32
2017-06-14 09:34:41.566301,0.99,625,0.25,32
2017-06-14 09:35:41.570522,0.61,632,0.34,31
2017-06-14 09:36:41.574733,0.75,629,0.22,32
2017-06-14 09:37:41.578939,1.25,631,0.14,32
2017-06-14 09:38:41.583079,0.5,630,0.23,31
2017-06-14 09:39:41.587270,0.86,626,0.17,32
2017-06-14 09:40:41.591400,0.5,620,0.12,32
2017-06-14 09:41:41.595481,0.5,621,0.17,31
2017-06-14 09:42:41.599613,1.1,625,0.24,31
2017-06-14 09:43:41.603676,0.12,634,0.43,31
2017-06-14 09:44:41.607675,1.0,635,0.24,31
2017-06-14 09:45:41.611757,0.88,640,0.09,32
2017-06-14 09:46:41.616017,0.62,637,0.03,31
2017-06-14 09:47:41.620279,0.88,621,0.05,31
2017-06-14 09:48:41.624360,1.24,635,0.13,32
2017-06-14 09:49:41.628568,0.62,637,0.13,32
2017-06-14 09:50:41.632754,1.26,628,0.26,32
2017-06-14 09:51:41.637033,1.24,634,0.33,32
2017-06-14 09:52:41.641175,0.74,629,0.12,32
2017-06-14 09:53:41.645381,1.0,634,0.18,31
2017-06-14 09:54:41.649629,0.74,629,0.19,31
2017-06-14 09:55:41.653829,0.62,621,0.29,32
2017-06-14 09:56:41.657917,0.75,630,0.11,33
2017-06-14 09:57:41.662118,0.75,621,0.33,31
2017-06-14 09:58:41.666191,0.38,630,0.12,31
2017-06-14 09:59:41.670380,1.38,635,0.09,31
2017-06-14 10:00:41.674692,1.24,624,0.15,32
2017-06-14 10:01:41.678918,0.62,626,0.19,31
2017-06-14 10:02:41.683250,0.5,621,0.1,31
2017-06-14 10:03:41.687476,0.99,630,0.04,31
2017-06-14 10:04:41.691673,0.12,620,0.09,32
2017-06-14 10:05:41.695788,0.25,629,0.28,32
2017-06-14 10:06:41.699921,1.62,628,0.19,32
2017-06-14 10:07:41.704054,0.38,620,0.17,32
2017-06-14 10:08:41.708225,0.5,623,0.71,31
2017-06-14 10:09:41.712516,1.46,627,0.5700000000000001,32
2017-06-14 10:10:41.716760,0.75,619,0.31,31
2017-06-14 10:11:41.721000,0.88,624,0.23,32
2017-06-14 10:12:41.725220,1.24,624,0.35000000000000003,31
2017-06-14 10:13:41.729339,0.75,630,0.25,32
2017-06-14 10:14:41.733558,0.74,626,0.32,31
2017-06-14 10:15:41.737808,1.49,620,0.26,32
2017-06-14 10:16:41.742054,0.75,623,0.27,32
2017-06-14 10:17:41.746295,0.88,621,0.28,32
2017-06-14 10:18:41.750412,1.0,630,0.22,32
2017-06-14 10:19:41.754681,0.5,635,0.12,32
2017-06-14 10:20:41.758747,1.0,620,0.13,32
2017-06-14 10:21:41.763115,0.88,621,0.1,31
2017-06-14 10:22:41.767850,0.75,624,0.23,32
2017-06-14 10:23:41.771868,0.5,625,0.16,32
2017-06-14 10:24:41.776113,1.0,625,0.09,32
2017-06-14 10:25:41.780339,0.88,627,0.08,32
2017-06-14 10:26:41.784455,1.12,620,0.31,32
2017-06-14 10:27:41.788625,1.49,630,0.23,31
2017-06-14 10:28:41.792881,0.74,620,0.32,32
2017-06-14 10:29:41.796888,0.61,630,0.16,32
2017-06-14 10:30:41.800949,1.6099999999999999,621,0.24,31
2017-06-14 10:31:41.805062,0.88,620,0.38,32
2017-06-14 10:32:41.809097,0.75,621,0.46,33
2017-06-14 10:33:41.813230,1.12,626,0.34,32
2017-06-14 10:34:41.817522,0.75,627,0.27,32
2017-06-14 10:35:41.821757,0.5,620,0.16,31
2017-06-14 10:36:41.825881,0.62,621,0.06,32
2017-06-14 10:37:41.829908,0.5,627,0.15,32
2017-06-14 10:38:41.834157,1.0,627,0.35000000000000003,31
2017-06-14 10:39:41.838262,0.38,625,0.29,32
2017-06-14 10:40:41.842405,0.88,624,0.21,33
2017-06-14 10:41:41.846654,0.75,621,0.2,32
2017-06-14 10:42:41.850832,1.12,623,0.25,33
2017-06-14 10:43:41.855029,0.62,629,0.09,32
2017-06-14 10:44:41.859139,0.88,626,0.43,32
2017-06-14 10:45:41.863243,1.0,626,0.24,33
2017-06-14 10:46:41.867353,1.12,625,0.21,32
2017-06-14 10:47:41.871482,1.12,625,0.30000000000000004,32
2017-06-14 10:48:41.875664,1.25,626,0.23,32
2017-06-14 10:49:41.879664,1.24,620,0.25,32
2017-06-14 10:50:41.883875,0.76,620,0.21,33
2017-06-14 10:51:41.888006,0.75,632,0.19,34
2017-06-14 10:52:41.892015,1.74,621,0.1,32
2017-06-14 10:53:41.895954,1.38,630,0.35000000000000003,32
2017-06-14 10:54:41.899776,0.88,629,0.23,31
2017-06-14 10:55:41.903722,1.88,629,0.33,32
2017-06-14 10:56:41.907746,1.3900000000000001,624,0.17,32
2017-06-14 10:57:41.911658,1.5,621,0.15,32
2017-06-14 10:58:41.915534,1.5,629,0.17,31
2017-06-14 10:59:41.919490,1.6,630,0.24,32
2017-06-14 11:00:41.923449,1.6099999999999999,620,0.15,32
2017-06-14 11:01:41.927379,1.12,625,0.09,32
2017-06-14 11:02:41.931228,1.98,629,0.03,32
2017-06-14 11:03:41.935190,1.25,626,0.01,32
2017-06-14 11:04:41.939194,0.88,624,0.11,31
2017-06-14 11:05:41.943091,1.26,627,0.18,32
2017-06-14 11:06:41.947036,1.25,630,0.16,31
2017-06-14 11:07:41.951093,1.38,630,0.06,32
2017-06-14 11:08:41.955318,1.25,632,0.24,32
2017-06-14 11:09:41.959234,2.0,625,0.13,33
2017-06-14 11:10:41.963435,1.25,624,0.08,32
2017-06-14 11:11:41.967619,1.51,620,0.16,32
2017-06-14 11:12:41.971799,1.24,631,0.11,33
2017-06-14 11:13:41.976064,1.5,621,0.18,33
2017-06-14 11:14:41.980148,2.25,627,0.25,32
2017-06-14 11:15:41.984435,1.62,626,0.15,32
2017-06-14 11:16:41.988601,1.6099999999999999,626,0.09,31
2017-06-14 11:17:41.992783,1.24,625,0.12,32
2017-06-14 11:18:41.996839,1.38,620,0.29,32
2017-06-14 11:19:42.000937,1.5,622,0.23,32
2017-06-14 11:20:42.005035,1.26,629,0.24,32
2017-06-14 11:21:42.009295,1.75,625,0.15,31
2017-06-14 11:22:42.013451,1.25,620,0.29,32
2017-06-14 11:23:42.017482,1.96,631,0.17,32
2017-06-14 11:24:42.021506,1.24,625,0.17,31
2017-06-14 11:25:42.025732,2.0,625,0.31,32
2017-06-14 11:26:42.029878,1.51,626,0.17,32
2017-06-14 11:27:42.033941,1.5,631,0.25,32
2017-06-14 11:28:42.038202,1.62,624,0.24,32
2017-06-14 11:29:42.042390,1.74,624,0.12,31
2017-06-14 11:30:42.046522,2.12,630,0.15,32
2017-06-14 11:31:42.050962,1.23,624,0.17,32
2017-06-14 11:32:42.055188,1.8599999999999999,625,0.17,32
2017-06-14 11:33:42.059353,1.8599999999999999,630,0.16,30
2017-06-14 11:34:42.063452,1.49,629,0.2,31
2017-06-14 11:35:42.067454,2.38,639,0.44,32
2017-06-14 11:36:42.071774,1.49,634,0.35000000000000003,31
2017-06-14 11:37:42.075853,1.6099999999999999,625,0.29,31
2017-06-14 11:38:42.080071,2.35,626,0.28,32
2017-06-14 11:39:42.084257,1.25,626,0.37,32
2017-06-14 11:40:42.088481,2.11,629,0.13,31
2017-06-14 11:41:42.092670,1.62,624,0.28,31
2017-06-14 11:42:42.096967,1.3599999999999999,628,0.38,32
2017-06-14 11:43:42.101192,1.6,624,0.17,31
2017-06-14 11:44:42.105398,1.6400000000000001,625,0.06,31
2017-06-14 11:45:42.109556,1.6099999999999999,625,0.02,32
2017-06-14 11:46:42.113672,1.99,629,0.01,31
2017-06-14 11:47:42.117865,1.74,620,0.13,31
2017-06-14 11:48:42.122051,1.12,624,0.13,31
2017-06-14 11:49:42.126164,2.12,641,0.15,30
2017-06-14 11:50:42.130271,2.12,629,0.73,31
2017-06-14 11:51:42.134546,2.25,626,0.35000000000000003,31
2017-06-14 11:52:42.138837,1.77,630,0.13,31
2017-06-14 11:53:42.142904,1.25,629,0.04,32
2017-06-14 11:54:42.147733,2.12,628,0.05,31
2017-06-14 11:55:42.152113,1.75,619,0.30000000000000004,31
2017-06-14 11:56:42.156227,1.75,623,0.39,31
2017-06-14 11:57:42.160386,2.14,623,0.26,30
2017-06-14 11:58:42.164491,1.6099999999999999,623,0.26,31
2017-06-14 11:59:42.168540,2.23,620,0.19,31
2017-06-14 12:00:42.172638,1.6099999999999999,629,0.17,31
2017-06-14 12:01:42.176835,2.01,620,0.06,31
2017-06-14 12:02:42.181040,1.88,629,0.72,31
2017-06-14 12:03:42.185273,1.8900000000000001,621,0.63,31
2017-06-14 12:04:42.189644,1.75,624,0.38,31
2017-06-14 12:05:42.193863,2.1,620,0.25,32
2017-06-14 12:06:42.198236,1.6099999999999999,622,0.39,32
2017-06-14 12:07:42.202424,1.49,620,0.36,30
2017-06-14 12:08:42.206864,1.3900000000000001,623,0.31,30
2017-06-14 12:09:42.211236,1.85,620,0.30000000000000004,31
2017-06-14 12:10:42.215515,2.11,628,0.34,31
2017-06-14 12:11:42.219894,1.6,619,0.12,31
2017-06-14 12:12:42.224365,1.6400000000000001,628,0.13,31
2017-06-14 12:13:42.228345,1.73,629,0.23,30
2017-06-14 12:14:42.232594,1.88,619,0.24,30
2017-06-14 12:15:42.236668,1.35,629,0.12,30
2017-06-14 12:16:42.240931,1.88,626,0.31,30
2017-06-14 12:17:42.245314,1.38,620,0.26,31
2017-06-14 12:18:42.249469,1.74,629,0.31,31
2017-06-14 12:19:42.253661,1.51,620,0.24,31
2017-06-14 12:20:42.257967,1.5,629,0.15,31
2017-06-14 12:21:42.262180,1.8599999999999999,629,0.24,31
2017-06-14 12:22:42.266272,1.12,619,0.29,31
2017-06-14 12:23:42.270455,1.3900000000000001,629,0.24,31
2017-06-14 12:24:42.274597,1.8900000000000001,620,0.08,30
2017-06-14 12:25:42.278696,1.3900000000000001,619,0.22,31
2017-06-14 12:26:42.282888,1.51,624,0.23,31
2017-06-14 12:27:42.287290,1.99,626,0.12,31
2017-06-14 12:28:42.291609,3.73,621,0.11,31
2017-06-14 12:29:42.295680,1.5,627,0.21,30
2017-06-14 12:30:42.300010,2.12,628,0.18,32
2017-06-14 12:31:42.304319,2.38,619,0.19,31
2017-06-14 12:32:42.308552,1.62,632,0.15,31
2017-06-14 12:33:42.312966,1.9,630,0.29,31
2017-06-14 12:34:42.317182,1.9,619,0.33,31
2017-06-14 12:35:42.321258,1.85,629,0.35000000000000003,31
2017-06-14 12:36:42.325332,1.38,624,0.19,31
2017-06-14 12:37:42.329443,1.75,624,0.41000000000000003,32
2017-06-14 12:38:42.333429,1.99,619,0.45,31
2017-06-14 12:39:42.337605,2.26,619,0.16,31
2017-06-14 12:40:42.341847,1.75,618,0.13,31
2017-06-14 12:41:42.346098,2.25,622,0.17,31
2017-06-14 12:42:42.350339,1.6400000000000001,625,0.06,32
2017-06-14 12:43:42.354426,1.76,629,0.2,30
2017-06-14 12:44:42.358718,1.62,628,0.27,30
2017-06-14 12:45:42.362950,1.38,620,0.32,30
2017-06-14 12:46:42.367194,1.3900000000000001,628,0.15,31
2017-06-14 12:47:42.371344,1.76,619,0.1,30
2017-06-14 12:48:42.375586,1.5,625,0.12,30
2017-06-14 12:49:42.379943,1.76,629,0.25,31
2017-06-14 12:50:42.384294,1.75,618,0.12,31
2017-06-14 12:51:42.388603,2.0,624,0.04,30
2017-06-14 12:52:42.392752,2.14,629,0.16,30
2017-06-14 12:53:42.396855,1.51,627,0.06,30
2017-06-14 12:54:42.401295,1.88,622,0.13,30
2017-06-14 12:55:42.405544,1.76,618,0.17,30
2017-06-14 12:56:42.410005,1.77,629,0.2,30
2017-06-14 12:57:42.414438,2.0,623,0.29,31
2017-06-14 12:58:42.418863,1.88,618,0.30000000000000004,30
2017-06-14 12:59:42.423063,1.9,628,0.19,31
2017-06-14 13:00:42.427462,2.89,618,0.13,30
2017-06-14 13:01:42.431727,1.5,620,0.05,29
2017-06-14 13:02:42.435874,1.8900000000000001,620,0.08,30
2017-06-14 13:03:42.439908,1.62,623,0.07,30
2017-06-14 13:04:42.444420,2.24,628,0.14,30
2017-06-14 13:05:42.449360,2.1,619,0.24,30
2017-06-14 13:06:42.453467,1.51,622,0.23,30
2017-06-14 13:07:42.457601,2.61,619,0.15,31
2017-06-14 13:08:42.461751,1.76,624,0.18,30
2017-06-14 13:09:42.465990,1.38,629,0.1,31
2017-06-14 13:10:42.470184,1.51,627,0.25,31
2017-06-14 13:11:42.474584,2.7,620,0.13,31
2017-06-14 13:12:42.478720,2.02,627,0.23,30
2017-06-14 13:13:42.482812,1.3900000000000001,629,0.26,31
2017-06-14 13:14:42.487033,1.76,620,0.17,31
2017-06-14 13:15:42.491309,2.01,620,0.1,30
2017-06-14 13:16:42.495638,1.88,627,0.22,31
2017-06-14 13:17:42.500023,1.88,626,0.21,30
2017-06-14 13:18:42.504269,2.15,625,0.21,31
2017-06-14 13:19:42.508536,2.36,623,0.45,31
2017-06-14 13:20:42.512536,2.39,628,0.38,31
2017-06-14 13:21:42.516697,1.51,620,0.17,30
2017-06-14 13:22:42.520823,2.14,629,0.1,31
2017-06-14 13:23:42.524998,1.52,620,0.23,30
2017-06-14 13:24:42.529109,1.76,629,0.13,31
2017-06-14 13:25:42.533324,1.76,628,0.04,31
2017-06-14 13:26:42.537551,2.21,619,0.07,30
2017-06-14 13:27:42.541864,2.0,619,0.12,31
2017-06-14 13:28:42.546019,1.76,619,0.12,31
2017-06-14 13:29:42.550111,1.88,619,0.18,30
2017-06-14 13:30:42.554445,2.61,628,0.19,30
2017-06-14 13:31:42.558538,1.77,629,0.16,30
2017-06-14 13:32:42.562884,2.15,628,0.21,30
2017-06-14 13:33:42.567060,2.35,625,0.2,31
2017-06-14 13:34:42.571268,1.8900000000000001,624,0.21,30
2017-06-14 13:35:42.575467,1.77,619,0.15,30
2017-06-14 13:36:42.579652,1.88,622,0.16,31
2017-06-14 13:37:42.583885,2.39,624,0.11,30
2017-06-14 13:38:42.588035,1.76,627,0.12,31
2017-06-14 13:39:42.592142,1.65,625,0.2,30
2017-06-14 13:40:42.596292,2.26,619,0.14,31
2017-06-14 13:41:42.600352,14.6,674,0.49,41
2017-06-14 13:42:42.604438,1.4,624,0.39,31
2017-06-14 13:43:42.608457,2.39,623,0.21,31
2017-06-14 13:44:42.612722,2.38,619,0.13,31
2017-06-14 13:45:42.616882,1.88,625,0.11,30
2017-06-14 13:46:42.620924,2.38,619,0.1,31
2017-06-14 13:47:42.625119,1.5,629,0.16,30
2017-06-14 13:48:42.629188,1.75,620,0.27,31
2017-06-14 13:49:42.633256,1.8900000000000001,623,0.13,30
2017-06-14 13:50:42.637482,2.11,623,0.08,30
2017-06-14 13:51:42.641697,2.24,624,0.03,30
2017-06-14 13:52:42.645772,1.65,623,0.16,30
2017-06-14 13:53:42.649901,2.79,628,0.31,31
2017-06-14 13:54:42.654071,2.27,623,0.19,31
2017-06-14 13:55:42.658306,1.62,622,0.16,30
2017-06-14 13:56:42.662544,2.09,619,0.36,30
2017-06-14 13:57:42.666766,2.85,625,0.62,30
2017-06-14 13:58:42.670851,2.01,623,0.43,30
2017-06-14 13:59:42.674907,1.76,620,0.19,31
2017-06-14 14:00:42.679256,1.8900000000000001,620,0.29,31
2017-06-14 14:01:42.683452,2.14,625,0.26,31
2017-06-14 14:02:42.687779,1.65,625,0.21,30
2017-06-14 14:03:42.692108,3.39,626,0.34,32
2017-06-14 14:04:42.696288,2.11,620,0.34,30
2017-06-14 14:05:42.700507,1.76,623,0.24,31
2017-06-14 14:06:42.704644,1.74,628,0.21,30
2017-06-14 14:07:42.708816,2.48,624,0.2,31
2017-06-14 14:08:42.713173,1.88,628,0.11,31
2017-06-14 14:09:42.717390,1.76,625,0.08,31
2017-06-14 14:10:42.721661,3.24,622,0.12,30
2017-06-14 14:11:42.725800,1.6400000000000001,620,0.07,30
2017-06-14 14:12:42.729942,1.51,625,0.09,31
2017-06-14 14:13:42.734106,4.08,628,0.21,34
2017-06-14 14:14:42.738251,1.74,624,0.2,30
2017-06-14 14:15:42.742647,1.6400000000000001,626,0.30000000000000004,30
2017-06-14 14:16:42.746841,2.1,619,0.11,29
2017-06-14 14:17:42.751014,1.62,629,0.14,30
2017-06-14 14:18:42.755114,1.75,628,0.1,30
2017-06-14 14:19:42.759302,1.52,624,0.14,31
2017-06-14 14:20:42.763386,1.77,625,0.11,30
2017-06-14 14:21:42.767609,1.76,620,0.32,30
2017-06-14 14:22:42.771865,3.04,619,0.31,31
2017-06-14 14:23:42.776126,4.54,630,0.18,33
2017-06-14 14:24:42.780570,1.8900000000000001,627,0.1,30
2017-06-14 14:25:42.784815,1.74,626,0.08,30
2017-06-14 14:26:42.788846,1.51,624,0.1,30
2017-06-14 14:27:42.793094,2.25,622,0.15,30
2017-06-14 14:28:42.797345,1.75,627,0.11,30
2017-06-14 14:29:42.801531,2.14,624,0.14,31
2017-06-14 14:30:42.805605,3.01,623,0.27,29
2017-06-14 14:31:42.809754,1.51,629,0.29,30
2017-06-14 14:32:42.813838,1.38,625,0.2,31
2017-06-14 14:33:42.817958,4.61,624,0.07,37
2017-06-14 14:34:42.821923,2.27,619,0.08,30
2017-06-14 14:35:42.825999,1.76,629,0.16,30
2017-06-14 14:36:42.830210,1.65,628,0.22,30
2017-06-14 14:37:42.834398,2.23,623,0.14,30
2017-06-14 14:38:42.838582,1.8599999999999999,625,0.27,31
2017-06-14 14:39:42.842629,1.6400000000000001,625,0.18,29
2017-06-14 14:40:42.846885,1.8900000000000001,628,0.26,31
2017-06-14 14:41:42.851044,4.21,625,0.18,31
2017-06-14 14:42:42.855336,1.6400000000000001,623,0.39,30
2017-06-14 14:43:42.859366,5.44,629,0.17,38
2017-06-14 14:44:42.863440,1.8599999999999999,628,0.14,32
2017-06-14 14:45:42.867721,1.5,624,0.13,31
2017-06-14 14:46:42.871722,2.12,620,0.05,32
2017-06-14 14:47:42.875704,1.99,621,0.12,31
2017-06-14 14:48:42.879629,1.25,622,0.04,30
2017-06-14 14:49:42.883634,1.38,621,0.18,30
2017-06-14 14:50:42.887642,1.99,623,0.38,31
2017-06-14 14:51:42.891541,1.15,629,0.14,31
2017-06-14 14:52:42.895373,1.38,626,0.05,31
2017-06-14 14:53:42.899226,5.46,629,0.13,40
2017-06-14 14:54:42.902910,1.11,629,0.05,31
2017-06-14 14:55:42.906698,1.9,629,0.07,31
2017-06-14 14:56:42.910474,1.75,621,0.02,31
2017-06-14 14:57:42.914420,1.26,626,0.21,31
2017-06-14 14:58:42.918341,1.26,629,0.22,31
2017-06-14 14:59:42.922398,1.74,626,0.14,30
2017-06-14 15:00:42.926509,2.4,620,0.09,31
2017-06-14 15:01:42.930419,1.26,624,0.16,31
2017-06-14 15:02:42.934548,1.5,621,0.11,31
2017-06-14 15:03:42.938743,5.8,630,0.31,39
2017-06-14 15:04:42.942841,1.0,629,0.2,31
2017-06-14 15:05:42.947102,1.12,620,0.14,31
2017-06-14 15:06:42.951358,1.12,625,0.22,31
2017-06-14 15:07:42.955407,0.76,626,0.25,30
2017-06-14 15:08:42.959459,1.01,625,0.09,30
2017-06-14 15:09:42.963774,1.0,629,0.29,30
2017-06-14 15:10:42.968196,1.85,629,0.15,31
2017-06-14 15:11:42.972321,1.38,624,0.12,31
2017-06-14 15:12:42.976379,1.26,623,0.12,32
2017-06-14 15:13:42.980560,5.88,625,0.11,39
2017-06-14 15:14:42.984661,1.1400000000000001,623,0.07,31
2017-06-14 15:15:42.988823,1.38,620,0.06,31
2017-06-14 15:16:42.992924,1.74,620,0.02,30
2017-06-14 15:17:42.997265,1.38,626,0.05,31
2017-06-14 15:18:43.001493,1.25,631,0.15,30
2017-06-14 15:19:43.005568,3.89,623,0.19,31
2017-06-14 15:20:43.009678,1.25,629,0.15,31
2017-06-14 15:21:43.013791,1.8599999999999999,629,0.11,30
2017-06-14 15:22:43.017894,1.25,629,0.19,30
2017-06-14 15:23:43.022046,6.5,626,0.1,40
2017-06-14 15:24:43.026223,1.38,624,0.39,31
2017-06-14 15:25:43.030253,1.0,624,0.31,30
2017-06-14 15:26:43.034398,0.76,631,0.30000000000000004,31
2017-06-14 15:27:43.038720,1.3599999999999999,630,0.24,31
2017-06-14 15:28:43.042892,1.51,620,0.2,31
2017-06-14 15:29:43.047001,1.0,624,0.07,31
2017-06-14 15:30:43.051243,1.49,626,0.16,31
2017-06-14 15:31:43.055412,1.12,630,0.09,32
2017-06-14 15:32:43.059841,1.11,631,0.11,30
2017-06-14 15:33:43.064209,7.17,629,0.13,40
2017-06-14 15:34:43.068346,1.12,626,0.05,31
2017-06-14 15:35:43.072554,1.38,624,0.18,31
2017-06-14 15:36:43.076868,0.88,629,0.13,31
2017-06-14 15:37:43.080975,0.75,624,0.27,31
2017-06-14 15:38:43.085024,4.17,625,0.1,31
2017-06-14 15:39:43.089278,1.12,624,0.12,31
2017-06-14 15:40:43.093384,1.38,620,0.18,31
2017-06-14 15:41:43.097711,1.25,630,0.19,31
2017-06-14 15:42:43.102033,0.88,625,0.21,31
2017-06-14 15:43:43.106307,7.31,625,0.18,33
2017-06-14 15:44:43.110496,1.25,629,0.14,31
2017-06-14 15:45:43.114719,1.25,630,0.54,31
2017-06-14 15:46:43.118898,1.0,630,0.2,32
2017-06-14 15:47:43.123047,0.88,631,0.16,31
2017-06-14 15:48:43.127296,1.01,624,0.16,31
2017-06-14 15:49:43.131639,0.75,626,0.22,32
2017-06-14 15:50:43.136013,1.25,625,0.36,31
2017-06-14 15:51:43.140041,0.76,621,0.6900000000000001,31
2017-06-14 15:52:43.144299,1.38,621,0.36,31
2017-06-14 15:53:43.148522,7.31,633,0.27,31
2017-06-14 15:54:43.152633,1.5,619,0.1,31
2017-06-14 15:55:43.156902,1.11,630,0.1,30
2017-06-14 15:56:43.161005,1.74,623,0.14,31
2017-06-14 15:57:43.165123,3.51,630,0.33,31
2017-06-14 15:58:43.169354,1.38,625,0.25,31
2017-06-14 15:59:43.173485,0.99,630,0.14,31
2017-06-14 16:00:43.177553,1.99,629,0.2,32
2017-06-14 16:01:43.181638,1.74,625,0.15,30
2017-06-14 16:02:43.185824,0.99,624,0.12,31
2017-06-14 16:03:43.189988,7.0,630,0.04,32
2017-06-14 16:04:43.194317,1.24,630,0.1,31
2017-06-14 16:05:43.198692,0.5,625,0.12,31
2017-06-14 16:06:43.202788,0.75,627,0.37,32
2017-06-14 16:07:43.207271,0.75,626,0.27,31
2017-06-14 16:08:43.211479,1.25,621,0.14,31
2017-06-14 16:09:43.215667,1.12,621,0.14,31
2017-06-14 16:10:43.219804,1.12,624,0.22,31
2017-06-14 16:11:43.223968,1.12,627,0.23,31
2017-06-14 16:12:43.228132,1.3599999999999999,621,0.31,32
2017-06-14 16:13:43.232211,7.31,629,0.21,32
2017-06-14 16:14:43.236417,0.75,620,0.17,32
2017-06-14 16:15:43.240652,1.24,625,0.06,32
2017-06-14 16:16:43.244856,3.61,626,0.06,31
2017-06-14 16:17:43.249092,0.5,620,0.34,31
2017-06-14 16:18:43.253503,0.99,629,0.12,31
2017-06-14 16:19:43.257537,0.5,620,0.04,31
2017-06-14 16:20:43.261784,1.01,625,0.05,31
2017-06-14 16:21:43.266007,0.62,630,0.14,31
2017-06-14 16:22:43.270225,0.88,630,0.15,32
2017-06-14 16:23:43.274407,7.24,629,0.16,32
2017-06-14 16:24:43.278553,1.0,619,0.14,31
2017-06-14 16:25:43.282678,0.62,627,0.18,30
2017-06-14 16:26:43.286821,1.0,626,0.33,31
2017-06-14 16:27:43.290847,0.88,630,0.35000000000000003,31
2017-06-14 16:28:43.295258,0.99,625,0.25,31
2017-06-14 16:29:43.299429,0.75,629,0.13,31
2017-06-14 16:30:43.303577,1.12,632,0.04,31
2017-06-14 16:31:43.307780,1.6099999999999999,624,0.17,30
2017-06-14 16:32:43.311890,1.0,624,0.51,31
2017-06-14 16:33:43.316270,7.19,634,0.18,32
2017-06-14 16:34:43.320565,0.62,626,0.11,31
2017-06-14 16:35:43.324934,2.7199999999999998,640,0.35000000000000003,32
2017-06-14 16:36:43.329141,1.3599999999999999,630,0.13,32
2017-06-14 16:37:43.333512,1.0,621,0.12,31
2017-06-14 16:38:43.337758,0.62,629,0.04,31
2017-06-14 16:39:43.341928,1.0,636,0.14,32
2017-06-14 16:40:43.346162,1.25,627,0.05,31
2017-06-14 16:41:43.350391,1.24,626,0.15,31
2017-06-14 16:42:43.354482,1.0,635,0.09,31
2017-06-14 16:43:43.358723,6.94,641,0.16,32
2017-06-14 16:44:43.362875,1.24,629,0.21,32
2017-06-14 16:45:43.367072,0.88,625,0.31,31
2017-06-14 16:46:43.371268,0.86,630,0.17,32
2017-06-14 16:47:43.375424,0.75,627,0.41000000000000003,32
2017-06-14 16:48:43.379677,1.0,629,0.27,32
2017-06-14 16:49:43.384025,1.3599999999999999,634,0.18,31
2017-06-14 16:50:43.388215,1.74,621,0.17,31
2017-06-14 16:51:43.392486,0.74,627,0.14,32
2017-06-14 16:52:43.396636,1.3599999999999999,635,0.12,32
2017-06-14 16:53:43.400845,6.88,638,0.12,32
2017-06-14 16:54:43.405104,4.66,630,0.08,31
2017-06-14 16:55:43.409316,0.5,631,0.17,32
2017-06-14 16:56:43.413473,0.75,630,0.31,33
2017-06-14 16:57:43.417575,0.61,627,0.19,32
2017-06-14 16:58:43.421948,0.5,629,0.2,31
2017-06-14 16:59:43.426170,1.6,639,0.18,31
2017-06-14 17:00:43.430431,0.62,624,0.07,31
2017-06-14 17:01:43.434562,0.88,637,0.1,32
2017-06-14 17:02:43.438738,1.38,629,0.09,31
2017-06-14 17:03:43.442944,7.8,638,0.03,31
2017-06-14 17:04:43.447752,0.86,630,0.11,32
