id,created_at,text
711345814594056192,2016-03-20 00:17:13,b'Vote! #MuttMadness'
711345730250788867,2016-03-20 00:16:52,b'Dash (52)\nhttps://t.co/oSToGD1j82\n\nvs\n\nDave (20)\nhttps://t.co/gOcKcrV0O5\n\nhttps://t.co/ixCQWiGaaF'
711341767858241536,2016-03-20 00:01:08,b'Vote! #MuttMadness'
711341661914271744,2016-03-20 00:00:42,b'Jack (4)\nhttps://t.co/T9uLhMATre\n\nvs\n\nBisquick (29)\nhttps://t.co/UPsRYD9psb\n\nhttps://t.co/ixCQWiGaaF'
711335428520026112,2016-03-19 23:35:56,b'Vote! #MuttMadness'
711335301118033920,2016-03-19 23:35:26,b'Dog Mayor (9)\nhttps://t.co/RwhZrOiMwg\n\nvs\n\nPup &amp; Painting (41)\nhttps://t.co/JoQmwy8qtC\n\nhttps://t.co/ixCQWiGaaF'
711330738096963586,2016-03-19 23:17:18,b'Vote! #MuttMadness'
711330659608961025,2016-03-19 23:16:59,b'Little Bush Dog (8)\nhttps://t.co/JPPxvzjs15\n\nvs\n\nLouis (40)\nhttps://t.co/rCrfNcgLW9\n\nhttps://t.co/ixCQWiGaaF'
711326666505773057,2016-03-19 23:01:07,b'Vote! #MuttMadness'
711326562164072453,2016-03-19 23:00:42,b'Very intense match up here:\n\nPipsy (16)\nhttps://t.co/nwnSm2voq4\n\nvs\n\nDog Jesus (17)\nhttps://t.co/GIO7vz6ZLZ\n\nhttps://t.co/ixCQWiGaaF'
711321345062264832,2016-03-19 22:39:59,b'Vote! #MuttMadness'
711321249776058368,2016-03-19 22:39:36,b'First match of round 2! \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\n\nMaple (1)\nhttps://t.co/sCyIvz2MPP\n\nvs\n\nDunkin (33)\nhttps://t.co/TmVu9E1qev\n\nhttps://t.co/ixCQWiGaaF'
711318097198768128,2016-03-19 22:27:04,b'@CuteEmergency good tweet'
711308030353264640,2016-03-19 21:47:04,b'Pupset Alert \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\xf0\x9f\x90\xb6'
711306686208872448,2016-03-19 21:41:44,"b""What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz"""
711031623245021184,2016-03-19 03:28:43,"b""PUPDATE: Obi is still camera shy. He's working on being less camera shy"""
711008018775851008,2016-03-19 01:54:56,b'This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW'
710997087345876993,2016-03-19 01:11:29,b'Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD'
710994010027008001,2016-03-19 00:59:16,"b""Here's the list of the #MuttMadness match ups for the rest of round one! Vote on any you missed! &lt;3\nhttps://t.co/BJohbaV7qW"""
710985820828770304,2016-03-19 00:26:43,b'Vote! #MuttMadness'
710985663475277824,2016-03-19 00:26:06,b'33 Pup Squad (22)\nhttps://t.co/zTYH6Xv19J\n\nvs\n\nReady 4 Summer Pup (43)\nhttps://t.co/wxpoxqVF2T\n\nhttps://t.co/ixCQWiGaaF'
710983263997845504,2016-03-19 00:16:34,b'Vote! #MuttMadness'
710983141406732288,2016-03-19 00:16:04,b'Finnegan (11)\nhttps://t.co/mmh0yJYHYC\n\nvs\n\nUlysses (54)\nhttps://t.co/DMmwF7drja\n\nhttps://t.co/ixCQWiGaaF'
710980485091106820,2016-03-19 00:05:31,b'Vote! #MuttMadness'
710980373346455552,2016-03-19 00:05:05,b'Chompsky (27)\nhttps://t.co/v5GyiqclPP\n\nvs\n\nCumberfloof (36)\nhttps://t.co/S1MtwdMxyA\n\nhttps://t.co/ixCQWiGaaF'
710979172525588480,2016-03-19 00:00:18,b'Vote! #MuttMadness'
710979056645361666,2016-03-18 23:59:51,b'Carlie (6)\nhttps://t.co/K0HrWjGklo\n\nvs\n\nRodney (59)\nhttps://t.co/VSQAAcjpX9\n\nhttps://t.co/ixCQWiGaaF'
710976636515184640,2016-03-18 23:50:14,b'Vote! #MuttMadness'
710976513081004033,2016-03-18 23:49:44,b'Mongolian Grass Snake (19)\nhttps://t.co/gxbvAKyqt8\n\nvs\n\nAsher (46)\nhttps://t.co/KMujwTHViP\n\nhttps://t.co/ixCQWiGaaF'
710971909886836737,2016-03-18 23:31:27,b'Vote! #MuttMadness'
710971794954518528,2016-03-18 23:30:59,"b""Few more to go \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\n\nSpooky Pupper (14)\nhttps://t.co/xMFgcKG9Sj\n\nvs\n\nTristan's Mom (51)\nhttps://t.co/EX6gWRVwPz\n\nhttps://t.co/ixCQWiGaaF"""
710969898550370304,2016-03-18 23:23:27,b'Vote! #MuttMadness'
710969771177680897,2016-03-18 23:22:57,b'Kenny (30)\nhttps://t.co/z9QM421xoq\n\nvs\n\nHarper (35)\nhttps://t.co/bVPzcxcdhe\n\nhttps://t.co/ixCQWiGaaF'
710966587545751554,2016-03-18 23:10:18,b'Vote! #MuttMadness'
710966498219708420,2016-03-18 23:09:56,b'Hurley (3)\nhttps://t.co/A2BcaLUL0x\n\nvs\n\nKarma (63)\nhttps://t.co/Pbj2uhdfXO\n\nhttps://t.co/ixCQWiGaaF'
710957958272831488,2016-03-18 22:36:00,b'Vote! #MuttMadness'
710957865608093696,2016-03-18 22:35:38,b'Carly (23)\nhttps://t.co/0GjUdP25CM\n\nvs\n\nSebastian (42)\nhttps://t.co/e6bskQo3ub\n\nhttps://t.co/ixCQWiGaaF'
710955972257325061,2016-03-18 22:28:07,b'Vote! #MuttMadness'
710955822784880643,2016-03-18 22:27:31,b'X-mas Squad (10)\nhttps://t.co/U6CZerBQJ1\n\nvs\n\n3 Generations of Pup (55)\nhttps://t.co/hfRNKawB2q\n\nhttps://t.co/ixCQWiGaaF'
710952027975782400,2016-03-18 22:12:26,b'Vote! #MuttMadness'
710951915354509312,2016-03-18 22:12:00,b'Dog Petting Dog (26)\nhttps://t.co/IiVu3iBxWT\n\nvs\n\nCharlie (39)\nhttps://t.co/X8uNXUIjpN\n\nhttps://t.co/ixCQWiGaaF'
710915378730438656,2016-03-18 19:46:49,b'Vote! #MuttMadness'
710915268046929920,2016-03-18 19:46:22,b'Darrel (7)\nhttps://t.co/o2sI3btDH3\n\nvs\n\nFlying Louis (58)\nhttps://t.co/YgmscHoBmp\n\nhttps://t.co/ixCQWiGaaF'
710906572428484608,2016-03-18 19:11:49,b'Vote! #MuttMadness'
710906447018770433,2016-03-18 19:11:19,b'Inspirational Pup (18)\nhttps://t.co/6PYg7S3HOI\n\nvs\n\nRicky (47)\nhttps://t.co/Ty0lYttZXY\n\nhttps://t.co/ixCQWiGaaF'
710898232646356992,2016-03-18 18:38:41,b'Vote! #MuttMadness'
710898125045682176,2016-03-18 18:38:15,b'Chalupa Seal (15)\nhttps://t.co/SpfPUsJOQY\n\nvs\n\nBeau &amp; Wilbur (50)\nhttps://t.co/Teolxa2rCr\n\nhttps://t.co/ixCQWiGaaF'
710888711957909504,2016-03-18 18:00:51,b'Vote! #MuttMadness'
710888593271754753,2016-03-18 18:00:22,b'Big match up here \xf0\x9f\x90\xb6\n\nPenguin Pup (31)\nhttps://t.co/Exzz21yclq\n\nvs\n\nLife Changing Pup (34)\nhttps://t.co/c4FX96hpbu\n\nhttps://t.co/ixCQWiGaaF'
710877171255001088,2016-03-18 17:14:59,b'Vote! #MuttMadness'
710877049691492352,2016-03-18 17:14:30,b'\xf0\x9f\x8f\x80 #MuttMadness \xf0\x9f\x8f\x80\n\nKenneth (2)\nhttps://t.co/LhHB2FgMqg\n\nvs\n\nRiver (63)\nhttps://t.co/rJrBVer9jw\n\nhttps://t.co/ixCQWiGaaF'
710856684244230144,2016-03-18 15:53:35,"b""Second half of round one will begin in a little bit. There's still a few hours to cast your vote for the match ups in the link above \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80"""
710850046456107009,2016-03-18 15:27:12,"b""Day 94 in the bubble: I've begun to respect the bubble. It is my home. The isolation has changed me... perhaps for the better"""
710844581445812225,2016-03-18 15:05:29,"b""This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM"""
710833117892898816,2016-03-18 14:19:56,"b""Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq"""
710664215107932160,2016-03-18 03:08:47,b'PUPDATE: found him in the fridge again smh'
710658690886586372,2016-03-18 02:46:49,"b""Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12"""
710624319701786624,2016-03-18 00:30:15,b'The first 16 #MuttMadness match ups have begun! I made a list of all of them! Vote on any u missed &lt;3 sorry for spam\nhttps://t.co/3M7s8Zgmyt'
710609963652087808,2016-03-17 23:33:12,"b""I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy"""
710588934686908417,2016-03-17 22:09:38,"b""This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV"""
710575704568700928,2016-03-17 21:17:04,b'Vote! #MuttMadness'
710575585270108161,2016-03-17 21:16:36,b'Sammy (21)\nhttps://t.co/x69V2cRl1k\n\nvs\n\nTyrone (44)\nhttps://t.co/MJoesGofDv\n\nhttps://t.co/ixCQWiGaaF'
710573359432658944,2016-03-17 21:07:45,b'Vote! #MuttMadness'
710573257334853635,2016-03-17 21:07:21,b'Phil (12)\nhttps://t.co/2TeK8kfPOz\n\nvs\n\nJerry (53)\nhttps://t.co/eA9SZugivE\n\nhttps://t.co/ixCQWiGaaF'
710570889075621889,2016-03-17 20:57:56,b'Vote! #MuttMadness'
710570778383794176,2016-03-17 20:57:29,b'Phineas (28)\nhttps://t.co/a5wczGRoeM\n\nvs\n\nPupToGo (37)\nhttps://t.co/MTinHLnAE3\n\nhttps://t.co/ixCQWiGaaF'
710567201187762176,2016-03-17 20:43:17,b'Vote! #MuttMadness'
710567107575074816,2016-03-17 20:42:54,b'Rubio (5)\nhttps://t.co/zkLNqcuSxV\n\nvs\n\nWalker (60)\nhttps://t.co/bj5iUrDuXZ\n\nhttps://t.co/ixCQWiGaaF'
710564306019078145,2016-03-17 20:31:46,b'Vote! #MuttMadness'
710564181850849280,2016-03-17 20:31:17,b'Dave (20)\nhttps://t.co/gOcKcrV0O5\n\nvs\n\nTwister Dog (45)\nhttps://t.co/bonWTsg0PL\n\nhttps://t.co/ixCQWiGaaF'
710559390357704704,2016-03-17 20:12:14,b'Vote! #MuttMadness'
710559263987507201,2016-03-17 20:11:44,b'Reese (13)\nhttps://t.co/jyIYn8gKTb\n\nvs\n\nDash (52)\nhttps://t.co/oSToGD1j82\n\nhttps://t.co/ixCQWiGaaF'
710555488581251072,2016-03-17 19:56:44,b'Vote! #MuttMadness'
710555372038258688,2016-03-17 19:56:16,b'Bisquick (29)\nhttps://t.co/UPsRYD9psb\n\nvs\n\nOlive (36)\nhttps://t.co/osPfzTZpYP\n\nhttps://t.co/ixCQWiGaaF'
710551664814592000,2016-03-17 19:41:32,b'Vote! #MuttMadness'
710551569016737793,2016-03-17 19:41:10,b'Jack (4)\nhttps://t.co/T9uLhMATre\n\nvs\n\nMalikai (61)\nhttps://t.co/IzgxNEss8i\n\nhttps://t.co/ixCQWiGaaF'
710546247493492736,2016-03-17 19:20:01,b'Vote! #MuttMadness'
710546070401474560,2016-03-17 19:19:19,b'Frankie (24)\nhttps://t.co/QsgNmsIvpC\n\nvs\n\nPup &amp; Painting (41)\nhttps://t.co/JoQmwxQP52\n\nhttps://t.co/ixCQWiXL2d'
710543039715020803,2016-03-17 19:07:16,b'Vote!'
710542881447084032,2016-03-17 19:06:38,b'Dog Mayor (9)\nhttps://t.co/RwhZrOiMwg\n\nvs\n\nTorque (56)\nhttps://t.co/6pBAkRu1zq\n\nhttps://t.co/ixCQWiGaaF'
710537461848530944,2016-03-17 18:45:06,b'Vote!'
710537332106117122,2016-03-17 18:44:35,b'Airplane Pup (25)\nhttps://t.co/b4eiho3a0C\n\nvs\n\nLouis (40)\nhttps://t.co/rCrfNcgLW9\n\nhttps://t.co/ixCQWiGaaF'
710530626433249281,2016-03-17 18:17:57,b'Vote!'
710530464931581952,2016-03-17 18:17:18,b'Little Bush Dog (8)\nhttps://t.co/JPPxvzjs15\n\nvs\n\nBaxter (57)\nhttps://t.co/nPLFW6OfxQ\n\nhttps://t.co/ixCQWiGaaF'
710524815367610368,2016-03-17 17:54:51,b'Vote!'
710524640121266177,2016-03-17 17:54:09,b'Dog Jesus (17)\nhttps://t.co/GIO7vz6ZLZ\n\nvs\n\nPippin (48)\nhttps://t.co/6jS92DbmJL\n\nhttps://t.co/ixCQWiGaaF'
710521887772827649,2016-03-17 17:43:13,b'Vote!'
710521763944333314,2016-03-17 17:42:44,b'Pipsy (16)\nhttps://t.co/nwnSm2voq4\n\nvs\n\nBo (49)\nhttps://t.co/MkrdX757XM\n\nhttps://t.co/ixCQWiGaaF'
710519157721341952,2016-03-17 17:32:22,b'Vote!'
710518979593441281,2016-03-17 17:31:40,b'Squishy (32)\nhttps://t.co/uqWcfv3kvQ\n\nvs\n\nDunkin (33)\nhttps://t.co/TmVu9E1qev\n\nhttps://t.co/ixCQWiGaaF'
710516073813164032,2016-03-17 17:20:07,b'Vote!'
710515969429479424,2016-03-17 17:19:42,b'Maple (1)\nhttps://t.co/sCyIvz2MPP\n\nVince (64)\nhttps://t.co/vJijrLDeFT\n\nhttps://t.co/ixCQWiGaaF'
710301247291658240,2016-03-17 03:06:28,b'PUPDATE: Tyrone is now a sticker as well as an eyeless leaf wizard (whoa)\n\nGet him here! -&gt; https://t.co/Lcyb9Y3Kbv https://t.co/FlcxBf16kg'
710296729921429505,2016-03-17 02:48:31,b'This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq'
710291806806740992,2016-03-17 02:28:57,"b""RT @katie_a_rob: When your boyfriend drags you to a sports game but you're lowkey filling out ur @dog_rates Mutt Madness bracket https://t.\xe2\x80\xa6"""
710283270106132480,2016-03-17 01:55:02,"b""This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ"""
710272297844797440,2016-03-17 01:11:26,b'We \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb only \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb rate \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2'
710269109699739648,2016-03-17 00:58:46,"b""The squad is back for St. Patrick's Day! \xe2\x98\x98 \xf0\x9f\x92\x9a\n13/10 for all https://t.co/OcCDb2bng5"""
710246875396440064,2016-03-16 23:30:25,b'Mutt Madness info! \xf0\x9f\x90\xb6 \xf0\x9f\x8f\x80 https://t.co/pltryBBjvD'
710154919995691009,2016-03-16 17:25:01,"b""I'm so sorry guys. I've just been informed that this is actually Carrie Underwood. Please only send dogs. Thank you"""
710153181850935296,2016-03-16 17:18:07,"b""This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I"""
710144132329676801,2016-03-16 16:42:09,"b'We announced our first set of stickers! Use code ""puppers"" at checkout \xf0\x9f\x90\xb6\xf0\x9f\x90\xbe\n\nShop now: https://t.co/kKZQtAhCEw https://t.co/jcIztx3TFa'"
710140971284037632,2016-03-16 16:29:35,"b""This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12"""
710117014656950272,2016-03-16 14:54:24,"b""This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV"""
710115716360486914,2016-03-16 14:49:14,b'@MikeyPesa @briellefechner Mike...'
709944331814215680,2016-03-16 03:28:13,"b""PUPDATE: snag the sticker version if you're a fan of Finnegan the swing dog :)\n\nShop here: https://t.co/UHGc9JFFkF https://t.co/P5fBUxIvmo"""
709918798883774466,2016-03-16 01:46:45,"b""Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG"""
709903578329178112,2016-03-16 00:46:17,b'Free shipping on orders over $15 (AKA you get all 5) \xf0\x9f\x98\x98'
709901256215666688,2016-03-16 00:37:03,"b'WeRateDogs stickers are here and they\'re 12/10! Use code ""puppers"" at checkout \xf0\x9f\x90\xb6\xf0\x9f\x90\xbe\n\nShop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r'"
709875381436870656,2016-03-15 22:54:14,"b""His name is Hendrix and there's also a video https://t.co/617iZ9gfcc"""
709852847387627521,2016-03-15 21:24:41,b'*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow'
709579800889921536,2016-03-15 03:19:42,b'PUPDATE: just so damn stunning'
709569647704727553,2016-03-15 02:39:21,b'RT @alexrichard222: The feud between @dog_rates and @EverythingGoats gives me life https://t.co/G37iiTnCMI'
709566166965075968,2016-03-15 02:25:31,"b""This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9"""
709560066408587264,2016-03-15 02:01:17,b'@MsSewardMath nope! Just click the link and make your picks :)'
709558944587501572,2016-03-15 01:56:50,b'The madness starts Thursday :)))'
709556954897764353,2016-03-15 01:48:55,"b""This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC"""
709538766457798656,2016-03-15 00:36:39,"b""@EverythingGoats You don't have a chance goatboy"""
709535922707107840,2016-03-15 00:25:21,b'Fill out your predictions for Mutt Madness! Tag your @ when done! Most correct bracket gets a $100 Amazon gift card\xf0\x9f\x90\xb6\nhttps://t.co/Q5JfoVEDKL'
709519240576036864,2016-03-14 23:19:03,"b""This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4"""
709449600415961088,2016-03-14 18:42:20,"b""Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo"""
709409458133323776,2016-03-14 16:02:49,b'This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A'
709225125749587968,2016-03-14 03:50:21,"b""This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn"""
709207347839836162,2016-03-14 02:39:42,"b""This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg"""
709198395643068416,2016-03-14 02:04:08,"b'From left to right:\nCletus, Jerome, Alejandro, Burp, &amp; Titson\nNone know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK'"
709179584944730112,2016-03-14 00:49:23,"b""This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF"""
709158332880297985,2016-03-13 23:24:56,"b""Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR"""
709042156699303936,2016-03-13 15:43:18,"b""This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd"""
708891071724576768,2016-03-13 05:42:56,b'@EverythingGoats STEWART IS A WORK IN PROGRESS HOW DARE YOU SPREAD THIS SLANDER'
708881842145984517,2016-03-13 05:06:16,b'Wait... https://t.co/H1PpvFf4i9'
708873178605608960,2016-03-13 04:31:50,b'PUPDATE: just so damn inspirational'
708861215565594625,2016-03-13 03:44:18,b'#LiterallyAnyDog2016'
708853462201716736,2016-03-13 03:13:29,"b""This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0"""
708845821941387268,2016-03-13 02:43:08,"b""Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI"""
708834316713893888,2016-03-13 01:57:25,b'Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn'
708810915978854401,2016-03-13 00:24:26,"b""This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4"""
708777132172943361,2016-03-12 22:10:11,"b'RT @shibesbot: from left to right:\n\ndog, dog, dog, dog, dog, dog, dog, dog, dog, dog, dog, dog, dog, dog, dog https://t.co/U0MAqDEvhf'"
708738143638450176,2016-03-12 19:35:15,b'This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD'
708711088997666817,2016-03-12 17:47:45,b'This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ'
708514620500119552,2016-03-12 04:47:03,b'PUPDATE: went for the same flip off the same tree and nailed it today. Never give up on your dreams'
708479650088034305,2016-03-12 02:28:06,"b""Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W"""
708469915515297792,2016-03-12 01:49:25,"b""This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk"""
708408131047526400,2016-03-11 21:43:54,"b""Don't miss a pup!\nAdd us \xf0\x9f\x90\xb6 \xf0\x9f\xa4\x97"""
708400866336894977,2016-03-11 21:15:02,b'RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY'
708377187880194048,2016-03-11 19:40:57,b'@EverythingGoats https://t.co/LoAeATfBQ7'
708356463048204288,2016-03-11 18:18:36,"b""This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX"""
708349470027751425,2016-03-11 17:50:48,"b""This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd"""
708149363256774660,2016-03-11 04:35:39,"b""This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF"""
708130923141795840,2016-03-11 03:22:23,b'Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT'
708119489313951744,2016-03-11 02:36:57,b'This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm'
708109389455101952,2016-03-11 01:56:49,b'This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ'
708026248782585858,2016-03-10 20:26:26,"b""Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U"""
707995814724026368,2016-03-10 18:25:30,b'This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq'
707983188426153984,2016-03-10 17:35:20,"b""@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :)"""
707969809498152960,2016-03-10 16:42:10,"b""Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm"""
707793852472676353,2016-03-10 05:02:59,b'*clears throat* ...ALL HAIL PIPSY'
707776935007539200,2016-03-10 03:55:45,"b""This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B"""
707741517457260545,2016-03-10 01:35:01,"b""When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR"""
707738799544082433,2016-03-10 01:24:13,"b""He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN"""
707693576495472641,2016-03-09 22:24:31,"b""This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi"""
707656364999491584,2016-03-09 19:56:39,"b""Reminder that we do have an Instagram as well \xf0\x9f\x98\x98\n\nDon't miss a single legendary pup \xf0\x9f\x90\xb6\n\nhttps://t.co/qjBUbCQNiI https://t.co/P9gz4dg7va"""
707629649552134146,2016-03-09 18:10:30,"b""We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh"""
707610948723478529,2016-03-09 16:56:11,b'This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5'
707432306718478338,2016-03-09 05:06:20,b'Never \n@EverythingGoats https://t.co/fEb0ahjUFW'
707429494047567873,2016-03-09 04:55:09,"b""@BaelorBerry @CheesyCas @EverythingGoats I'm sorry that's awful"""
707429054002176000,2016-03-09 04:53:24,b'I only see dogs\n@EverythingGoats'
707423623397638144,2016-03-09 04:31:49,b'*adjusts keyboard slightly* I will ruin you\n@EverythingGoats'
707422296210874368,2016-03-09 04:26:33,b'https://t.co/AtMFCq3JML'
707420581654872064,2016-03-09 04:19:44,"b""This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30"""
707411934438625280,2016-03-09 03:45:22,"b'""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51'"
707392278311075840,2016-03-09 02:27:16,b'In case you missed this awesomeness yesterday'
707387676719185920,2016-03-09 02:08:59,"b""Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E"""
707377100785885184,2016-03-09 01:26:57,b'This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j'
707315916783140866,2016-03-08 21:23:50,"b""This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4"""
707297311098011648,2016-03-08 20:09:54,b'This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK'
707060309509406721,2016-03-08 04:28:08,b'PUPDATE: starting flight school soon'
707059547140169728,2016-03-08 04:25:07,"b""Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL"""
707053877611331584,2016-03-08 04:02:35,b'RT @shibesbot: http://t.co/CUtQ66hhw4'
707038192327901184,2016-03-08 03:00:15,b'This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj'
707021089608753152,2016-03-08 01:52:18,"b""This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7"""
707014260413456384,2016-03-08 01:25:10,b'This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU'
706909521097134082,2016-03-07 18:28:58,b'RT @matt___nelson: INTERVIEWER: what makes you special?\nME: *reveals tattoo of a dog petting another dog*\nINTERVIEWER: *struggling to catch\xe2\x80\xa6'
706904523814649856,2016-03-07 18:09:06,b'Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f'
706901761596989440,2016-03-07 17:58:08,"b""This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu"""
